"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EB","Eventbrite, Inc.","20.61","1620030109.41","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/eb",
"EVBG","Everbridge, Inc.","75.14","2465183802.64","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/evbg",
"EVER","EverQuote, Inc.","8","200212744","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ever",
"MRAM","Everspin Technologies, Inc.","7.57","129413328.64","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/mram",
"EVTC","Evertec, Inc.","28.55","2066412170.5","n/a","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/evtc",
"EVOL","Evolving Systems, Inc.","1.18","14298076.52","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/evol",
"AQUA","Evoqua Water Technologies Corp.","12.85","1466468239.7","n/a","2017","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aqua",
"EXTN","Exterran Corporation","17.28","624533448.96","n/a","2015","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/extn",
"EXTR","Extreme Networks, Inc.","7.78","908389835.82","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/extr",
"FFIV","F5 Networks, Inc.","165.32","9826841171.56","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","174.2","497165023160","n/a","2012","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/fb",
"FDS","FactSet Research Systems Inc.","250.05","9510769273.5","n/a","1996","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/fds",
"SFUN","Fang Holdings Limited","1.47","656832015","n/a","2010","Technology","EDP Services","https://www.nasdaq.com/symbol/sfun",
"FNSR","Finisar Corporation","23.65","2788414274.8","n/a","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/fnsr",
"FEYE","FireEye, Inc.","16.69","3389630681.9","n/a","2013","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/feye",
"FSLR","First Solar, Inc.","53.9","5653817430.8","n/a","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/fslr",
"FISV","Fiserv, Inc.","89.78","35191009499.92","n/a","1986","Technology","EDP Services","https://www.nasdaq.com/symbol/fisv",
"FIT","Fitbit, Inc.","5.88","1486031390.76","n/a","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/fit",
"FIVN","Five9, Inc.","52.4","3104859715.2","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/fivn",
"FLEX","Flex Ltd.","10.41","5427956476.89","n/a","1994","Technology","Electrical Products","https://www.nasdaq.com/symbol/flex",
"FPAY","FlexShopper, Inc.","0.8261","14594042.0373","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpay",
"FPAYW","FlexShopper, Inc.","0.28","0","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpayw",
"FSCT","ForeScout Technologies, Inc.","42.9","1910055490.2","n/a","2017","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/fsct",
"FRSX","Foresight Autonomous Holdings Ltd.","1.32","2197818.48","1665014","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/frsx",
"FORM","FormFactor, Inc.","16.98","1264643996.1","n/a","2003","Technology","Semiconductors","https://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","42","6475854","154187","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/forty",
"FTNT","Fortinet, Inc.","85.63","14611361247.73","n/a","2009","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ftnt",
"FTEO","FRONTEO, Inc.","9.5","497705","52390","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/fteo",
"FSNN","Fusion Connect, Inc.","1.2","98535564","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/fsnn",
"GDI","Gardner Denver Holdings, Inc.","27.83","5577378796.44","n/a","2017","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gdi",
"GTES","Gates Industrial Corporation plc","15.53","4502006173.96","n/a","2018","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gtes",
"GDS","GDS Holdings Limited","37.19","1991893238.85","53559915","2016","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/gds",
"JOB","GEE Group Inc.","1.12","13127483.04","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/job",
"GFN","General Finance Corporation","9.27","280972040.67","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","102.4665","40996846.65","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","26.05","0","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/gfnsl",
"GIGM","GigaMedia Limited","2.65","29288422.75","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/gigm",
"GILT","Gilat Satellite Networks Ltd.","8.27","456854267.58","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/gilt",
"GSB","GlobalSCAPE, Inc.","7.2","123750108","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gsb",
"GLOB","Globant S.A.","72.64","2643551926.4","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/glob",
"GLUU","Glu Mobile Inc.","11.28","1625678202.24","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/gluu",
"GDDY","GoDaddy Inc.","75.8","13292002840.4","n/a","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/gddy",
"GHM","Graham Corporation","19.97","196386617.54","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ghm",
"GEC","Great Elm Capital Group, Inc. ","4.3","111812104.5","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gec",
"GRNQ","Greenpro Capital Corp.","1.9899","108877949.6013","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/grnq",
"GSUM","Gridsum Holding Inc.","3.22","51104687.62","15871021","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gsum",
"GRPN","Groupon, Inc.","3.5","1996100827","n/a","2011","Technology","Advertising","https://www.nasdaq.com/symbol/grpn",
"GVP","GSE Systems, Inc.","2.87","56921005.61","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gvp",
"GSIT","GSI Technology, Inc.","7.92","174589137.36","n/a","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/gsit",
"GTYH","GTY Technology Holdings, Inc.","8.85","429406380.75","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/gtyh",
"GTYHW","GTY Technology Holdings, Inc.","0.6","0","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/gtyhw",
"GWRE","Guidewire Software, Inc.","99.3","8084478021.9","n/a","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gwre",
"HLIT","Harmonic Inc.","5.62","498374294","n/a","1995","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/hlit",
"HHS","Harte-Hanks, Inc.","3.58","22432745.4","n/a","1993","Technology","Advertising","https://www.nasdaq.com/symbol/hhs",
"HSTM","HealthStream, Inc.","28.2","911689333.8","n/a","2000","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/hstm",
"HSII","Heidrick & Struggles International, Inc.","39.51","750071431.44","n/a","1999","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/hsii",
"HPE","Hewlett Packard Enterprise Company","15.82","21679384500.34","n/a","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpe",
"HIMX","Himax Technologies, Inc.","3.22","348076616.16","108098328","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/himx",
"HPQ","HP Inc.","19.72","30240655870.68","n/a","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpq",
"HMI","Huami Corporation","13.33","792256766.28","n/a","2018","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hmi",
"HUBS","HubSpot, Inc.","170.9","6769865118","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/hubs",
"HSON","Hudson Global, Inc.","1.58","46434419.34","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/hson",
"HUYA","HUYA Inc.","27.7","5645178506.6","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/huya",
"ICHR","Ichor Holdings","23.3","521200845.5","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/ichr",
"ICLK","iClick Interactive Asia Group Limited","3.83","69282830.96","18089512","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/iclk",
"INVE","Identiv, Inc.","5.06","83110049.66","n/a","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/inve",
"IEC","IEC Electronics Corp.","6.75","69249357","n/a","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/iec",
"INFO","IHS Markit Ltd.","54.73","21878226429.28","n/a","1996","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/info",
"ITW","Illinois Tool Works Inc.","148.74","48625860069.84","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/itw",
"IMMR","Immersion Corporation","8.7","268434759","n/a","1999","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/immr",
"INFY","Infosys Limited","11.18","48512319793.08","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/infy",
"INOD","Innodata Inc.","1.31","33997714.74","n/a","1993","Technology","EDP Services","https://www.nasdaq.com/symbol/inod",
"ISSC","Innovative Solutions and Support, Inc.","3.15","53258574.6","n/a","2000","Technology","EDP Services","https://www.nasdaq.com/symbol/issc",
"INOV","Inovalon Holdings, Inc.","12.15","1854754519.95","n/a","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/inov",
"IPHI","Inphi Corporation","44.8","1993096044.8","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/iphi",
"INPX","Inpixon ","0.7989","5571146.7258","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/inpx",
"NSP","Insperity, Inc.","126.28","5169600885.68","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/nsp",
"INSE","Inspired Entertainment, Inc.","6.74","153793798.54","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/inse",
"INST","Instructure, Inc.","46.94","1680802219.34","n/a","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/inst",
"INTC","Intel Corporation","54.36","244456920000","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/intc",
"IDN","Intellicheck, Inc.","3.64","56925104.6","n/a","1999","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/idn",
"INS","Intelligent Systems Corporation","35.79","316776860.52","n/a","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ins",
"IMI","Intermolecular, Inc.","1.14","56724375.36","n/a","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/imi",
"INAP","Internap Corporation","4.96","125969744.96","n/a","1999","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/inap",
"IBM","International Business Machines Corporation","143","127250874608","n/a","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/ibm",
"IIJI","Internet Initiative Japan, Inc.","9.89","16567549.98","1675182","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/iiji",
"IPG","Interpublic Group of Companies, Inc. (The)","21","8083163067","n/a","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/ipg",
"INXN","InterXion Holding N.V.","67.4","4830760200","n/a","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/inxn",
"IVAC","Intevac, Inc.","6.27","143657725.86","n/a","1995","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ivac",
"INTU","Intuit Inc.","268.26","69498921370.44","n/a","1993","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/intu",
"IPGP","IPG Photonics Corporation","162.27","8594145200.43","n/a","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/ipgp",
"JCOM","j2 Global, Inc.","87.49","4265308892.91","n/a","1999","Technology","Telecommunications Equipment","https://www.nasdaq.com/symbol/jcom",
"JBL","Jabil Inc.","28.31","4379985273.68","n/a","1993","Technology","Electrical Products","https://www.nasdaq.com/symbol/jbl",
"JKHY","Jack Henry & Associates, Inc.","141.78","10942099907.58","n/a","1985","Technology","EDP Services","https://www.nasdaq.com/symbol/jkhy",
"JT","Jianpu Technology Inc.","4.86","816564811.86","n/a","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/jt",
"JKS","JinkoSolar Holding Company Limited","19.3","756872351.2","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/jks",
"JMU","JMU Limited","1.76","4511995.84","2563634","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/jmu",
"JBT","John Bean Technologies Corporation","93.46","2946081354.42","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/jbt",
"JNPR","Juniper Networks, Inc.","27.13","9439136339.8","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/jnpr",
"KAI","Kadant Inc","88.5","988937143.5","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kai",
"KELYA","Kelly Services, Inc.","22.21","863348719.12","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","23.4","909606484.8","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelyb",
"KTCC","Key Tronic Corporation","6.18","66494822.4","n/a","1983","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","35.92","929475869.84","n/a","1995","Technology","Professional Services","https://www.nasdaq.com/symbol/kfrc",
"KE","Kimball Electronics, Inc.","16.08","410773617.84","n/a","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/ke",
"KOPN","Kopin Corporation","1.29","107785677.81","n/a","1992","Technology","Semiconductors","https://www.nasdaq.com/symbol/kopn",
"KFY","Korn Ferry ","45.71","2579389519.56","n/a","1999","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/kfy",
"KLIC","Kulicke and Soffa Industries, Inc.","22.41","1482212302.65","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","10.06","178504348.26","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/kvhi",
"LLL","L3 Technologies, Inc.","209.52","16629255644.4","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/lll",
"LRCX","Lam Research Corporation","184.26","28116869834.04","n/a","1984","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lrcx",
"LTRX","Lantronix, Inc.","3.09","68638846.71","n/a","2000","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/ltrx",
"LSCC","Lattice Semiconductor Corporation","12","1582196136","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/lscc",
"LEAF","Leaf Group Ltd.","8.13","207634305.75","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/leaf",
"LDOS","Leidos Holdings, Inc.","63.64","9140474655.72","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ldos",
"LTRPA","Liberty TripAdvisor Holdings, Inc.","14.64","1099122595.2","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ltrpa",
"LTRPB","Liberty TripAdvisor Holdings, Inc.","14.35","1077350358","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ltrpb",
"LPTH","LightPath Technologies, Inc.","1.52","39233683.68","n/a","1996","Technology","Semiconductors","https://www.nasdaq.com/symbol/lpth",
"LECO","Lincoln Electric Holdings, Inc.","86.78","5475564342.06","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/leco",
"LN","LINE Corporation","34.57","8237886635.68","n/a","2016","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ln",
"LIQT","LiqTech International, Inc.","1.99","145082038.53","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/liqt",
"LPSN","LivePerson, Inc.","29.87","1909786988.75","n/a","2000","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/lpsn",
"RAMP","LiveRamp Holdings, Inc.","54.23","3716277995.32","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ramp",
"LOGI","Logitech International S.A.","39.8","6596913759.6","n/a","1997","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","82.63","4200867637.11","n/a","2009","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/logm",
"LORL","Loral Space and Communications, Inc.","36.6","784231054.8","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/lorl",
"LKCO","Luokung Technology Corp","7.41","10411050","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/lkco",
"LXFT","Luxoft Holding, Inc.","58.67","1994363971.03","n/a","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/lxft",
"MTSI","MACOM Technology Solutions Holdings, Inc.","17.29","1130512494.02","n/a","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/mtsi",
"MGIC","Magic Software Enterprises Ltd.","8.48","414596002.24","n/a","1991","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mgic",
"MX","MagnaChip Semiconductor Corporation","7.76","264549093.28","n/a","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/mx",
"MJCO","Majesco","7.215","308787461.775","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mjco",
"MAMS","MAM Software Group, Inc.","8.61","108526208.7","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mams",
"MANH","Manhattan Associates, Inc.","56.11","3624364233.99","n/a","1998","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/manh",
"MNTX","Manitex International, Inc.","7.65","150531291.45","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mntx",
"MAN","ManpowerGroup","83.49","5012720898.24","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/man",
"MRIN","Marin Software Incorporated","4.77","28398676.77","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mrin",
"MRVL","Marvell Technology Group Ltd.","20.18","13300638000","n/a","2000","Technology","Semiconductors","https://www.nasdaq.com/symbol/mrvl",
"MTCH","Match Group, Inc.","56.68","15782484445.52","n/a","2015","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/mtch",
"MTLS","Materialise NV","16.11","272904527.7","16940070","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtls",
"MAXR","Maxar Technologies Inc.","4.44","264533068.8","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/maxr",
"MXIM","Maxim Integrated Products, Inc.","54.96","15025972766.4","n/a","1988","Technology","Semiconductors","https://www.nasdaq.com/symbol/mxim",
"MXL","MaxLinear, Inc","25.97","1806403730.25","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/mxl",
"MGRC","McGrath RentCorp","57.36","1387097932.56","n/a","1984","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","2.15","154571108.85","n/a","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/mdca",
"MDSO","Medidata Solutions, Inc.","75.83","4722462255.95","n/a","2009","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mdso",
"MLNX","Mellanox Technologies, Ltd.","118.06","6436149042.96","n/a","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/mlnx",
"MFGP","Micro Focus Intl PLC","26.75","10981097185.5","n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mfgp",
"MCHP","Microchip Technology Incorporated","87.72","20786916557.16","n/a","1993","Technology","Semiconductors","https://www.nasdaq.com/symbol/mchp",
"MU","Micron Technology, Inc.","42.44","46967796746.84","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/mu",
"MSFT","Microsoft Corporation","119.19","914451120628.74","n/a","1986","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","146.2","1502490528.6","n/a","1998","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mstr",
"MCRN","Milacron Holdings Corp.","12","842012616","n/a","2015","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mcrn",
"MIME","Mimecast Limited","49.62","2998130807.64","n/a","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mime",
"MNDO","MIND C.T.I. Ltd.","2.13","41424704.34","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mndo",
"MIND","Mitcham Industries, Inc.","3.76","45568940.24","n/a","1994","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mind",
"MINDP","Mitcham Industries, Inc.","24.8","19790400","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mindp",
"MITK","Mitek Systems, Inc.","12","464816292","n/a","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/mitk",
"MIXT","MiX Telematics Limited","16.34","372392521.6","n/a","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mixt",
"MOBL","MobileIron, Inc.","5.67","605517262.56","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mobl",
"MODN","Model N, Inc.","17.27","544739527.64","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/modn",
"MOMO","Momo Inc.","39.88","6254918022.28","156843481","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/momo",
"MDB","MongoDB, Inc.","144.7","7860365907","n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mdb",
"MPWR","Monolithic Power Systems, Inc.","138.44","5941291040","n/a","2004","Technology","Semiconductors","https://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","20.3","833834050.7","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/type",
"MOSY","MoSys, Inc.","0.1771","7636858.383","n/a","2001","Technology","Semiconductors","https://www.nasdaq.com/symbol/mosy",
"MSI","Motorola Solutions, Inc.","141.67","23215645370.96","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/msi",
"MOXC","Moxian, Inc.","0.7801","52545353.2802","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/moxc",
"MTBC","MTBC, Inc.","4.93","59208028.06","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtbc",
"MTBCP","MTBC, Inc.","26.835","58029318.915","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtbcp",
"MTEC","MTech Acquisition Corp.","10.0782","74893623.75","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/mtec",
"MTECU","MTech Acquisition Corp.","10.82","0","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/mtecu",
"MTECW","MTech Acquisition Corp.","0.649","0","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/mtecw",
"MYSZ","My Size, Inc.","0.7836","23392332.0204","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mysz",
"NNDM","Nano Dimension Ltd.","0.785","6733596.55","8577830","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/nndm",
"NH","NantHealth, Inc.","0.92","100731974.84","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/nh",
"NATI","National Instruments Corporation","44.93","5941609786.26","n/a","1995","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/nati",
"NPTN","NeoPhotonics Corporation","6.27","291095233.44","n/a","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/nptn",
"NETE","Net Element, Inc.","5.99","23139483.81","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/nete",
"NTAP","NetApp, Inc.","70.76","17475934512.92","n/a","1995","Technology","Electronic Components","https://www.nasdaq.com/symbol/ntap",
"NTCT","NetScout Systems, Inc.","28.49","2217427583.14","n/a","1999","Technology","EDP Services","https://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","6.51","77210618.1","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ntwk",
"NEWR","New Relic, Inc.","95.42","5472476885.72","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/newr",
"NXGN","NextGen Healthcare, Inc.","16.81","1087555107.53","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/nxgn",
"NICE","NICE Ltd","124.45","5222184713.95","41962111","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/nice",
"LASR","nLIGHT, Inc.","23.1","848898666","n/a","2018","Technology","Semiconductors","https://www.nasdaq.com/symbol/lasr",
"NOK","Nokia Corporation","5.81","32489700807.2","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/nok",
"NUAN","Nuance Communications, Inc.","17.2","4909190700.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/nuan",
"NTNX","Nutanix, Inc.","37.66","6857867094.68","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ntnx",
"NVEC","NVE Corporation","97.11","470596031.1","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/nvec",
"NVT","nVent Electric plc","27.67","4914506939.94","n/a","2018","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nvt",
"NVDA","NVIDIA Corporation","183","110898000000","n/a","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","92.79","27167956077.42","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/nxpi",
"OIIM","O2Micro International Limited","1.51","50393972.92","33373492","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/oiim",
"OKTA","Okta, Inc.","85.79","9627809773.85","n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/okta",
"OMCL","Omnicell, Inc.","79.88","3259037699.6","n/a","2001","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/omcl",
"OMC","Omnicom Group Inc.","73.54","16450221284.92","n/a","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/omc",
