"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"INTT","inTest Corporation","6.88","72723375.04","n/a","1997","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/intt",
"IIN","IntriCon Corporation","26.59","231544310.73","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/iin",
"IRDM","Iridium Communications Inc","26.7","3023516437.2","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","912.65","453587050","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdmb",
"ITI","Iteris, Inc.","4.19","139747984.79","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/iti",
"ITRI","Itron, Inc.","46.78","1864406561.62","n/a","1993","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/itri",
"ITT","ITT Inc.","59.33","5185442000","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/itt",
"JHX","James Hardie Industries plc.","12.98","5740585590.74","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/jhx",
"KALU","Kaiser Aluminum Corporation","106.84","1719482212.12","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/kalu",
"KNDI","Kandi Technologies Group, Inc.","5.7","293532580.8","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/kndi",
"KBH","KB Home","24.15","2099967886.8","n/a","1986","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/kbh",
"KIQ","Kelso Technologies Inc","0.6964","32849247.8904","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/kiq",
"KEM","Kemet Corporation","17.99","1039584747.88","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/kem",
"KMT","Kennametal Inc.","38.14","3136390076.1","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kmt",
"KEQU","Kewaunee Scientific Corporation","21.1","57953217.8","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kequ",
"KEYS","Keysight Technologies Inc.","89.29","16785513076.67","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/keys",
"KLAC","KLA-Tencor Corporation","121.95","19958823336.6","n/a","1980","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/klac",
"KRNT","Kornit Digital Ltd.","25.4","893524095.6","n/a","2015","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/krnt",
"KTOS","Kratos Defense & Security Solutions, Inc.","15.78","1670664767.76","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/ktos",
"SCX","L.S. Starrett Company (The)","7.55","52036298.75","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/scx",
"LCII","LCI Industries ","75.83","1885373498.63","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lcii",
"LEA","Lear Corporation","141.89","8856115856.07","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lea",
"LII","Lennox International, Inc.","267.46","10664165654.92","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lii",
"LPL","LG Display Co., Ltd.","8.86","6340494204","n/a","2004","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lpl",
"LGIH","LGI Homes, Inc.","61.74","1401953949.9","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/lgih",
"LGL","LGL Group, Inc. (The)","6.98","33721622.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","2.92","65038818.56","n/a","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lby",
"LCUT","Lifetime Brands, Inc.","9.45","196147904.4","n/a","1991","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lcut",
"LNN","Lindsay Corporation","94.49","1019201172.11","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lnn",
"LMT","Lockheed Martin Corporation","303.1","85719010232.8","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/lmt",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima","10.97","1307624000","n/a","2017","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/loma",
"LITE","Lumentum Holdings Inc.","57.9","4406190000","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/lite",
"LDL","Lydall, Inc.","23.7","414854208.9","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ldl",
"WLH","Lyon William Homes","15.13","513833379.64","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/wlh",
"MDC","M.D.C. Holdings, Inc.","29.17","1789249908.17","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","26.62","732617112.48","n/a","1993","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mho",
"MAGS","Magal Security Systems Ltd.","5.24","120780108.36","n/a","1993","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/mags",
"MGA","Magna International, Inc.","50.88","16438458613.44","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mga",
"MBUU","Malibu Boats, Inc.","40.18","837215110.34","n/a","2014","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mbuu",
"MTW","Manitowoc Company, Inc. (The)","16.82","599608207.32","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mtw",
"MPX","Marine Products Corporation","13.45","459921889.2","n/a","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mpx",
"MCFT","MasterCraft Boat Holdings, Inc.","22.62","423625143.24","n/a","2015","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mcft",
"MTRN","Materion Corporation","56.77","1153404491.96","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/mtrn",
"MATW","Matthews International Corporation","36.43","1161069382.49","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/matw",
"MDR","McDermott International, Inc.","8.16","1481781988.8","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mdr",
"MRCY","Mercury Systems Inc","63.94","3098471401.24","n/a","1998","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mrcy",
"MTH","Meritage Corporation","45.28","1733648581.76","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","20.99","1750263240.24","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mtor",
"MLAB","Mesa Laboratories, Inc.","228.73","884839946.43","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mlab",
"MEI","Methode Electronics, Inc.","29.15","1078169650.8","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mei",
"MTD","Mettler-Toledo International, Inc.","734.45","18242339607.2","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/mtd",
"MVIS","Microvision, Inc.","0.998","101900790","n/a","1996","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mvis",
"MICT","MICT, Inc.","1.37","12798697.55","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mict",
"MLR","Miller Industries, Inc.","31","353403162","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mlr",
"MSON","MISONIX, Inc.","19.75","186856784.25","n/a","1992","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/mson",
"MKSI","MKS Instruments, Inc.","94.8","5140526587.2","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mksi",
"MINI","Mobile Mini, Inc.","34.33","1540334575.1","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mini",
"MOD","Modine Manufacturing Company","14.24","720948715.04","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mod",
"MPAA","Motorcar Parts of America, Inc.","19.45","365837033.9","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mpaa",
"MRC","MRC Global Inc.","18.16","1534670927.76","n/a","2012","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mrc",
"MSM","MSC Industrial Direct Company, Inc.","83.77","4635859611.64","n/a","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/msm",
"MTSC","MTS Systems Corporation","54.32","972460595.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mtsc",
"MLI","Mueller Industries, Inc.","31.46","1781414068.72","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mli",
"MWA","Mueller Water Products Inc","10.28","1626413849.92","n/a","2006","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mwa",
"NANO","Nanometrics Incorporated","30.92","756417016.52","n/a","1984","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nano",
"NSSC","NAPCO Security Technologies, Inc.","20.15","372171144.8","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/nssc",
"NPK","National Presto Industries, Inc.","106.95","746627040.75","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/npk",
"SID","National Steel Company","4.33","5975895988.51","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/sid",
"NAV","Navistar International Corporation","32.76","3245385026.52","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","24.7","0","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","6.19","776695567.21","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ncs",
"NEON","Neonode Inc.","3.55","31241111.15","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/neon",
"NWHM","New Home Company Inc. (The)","4.85","96548906.35","n/a","2014","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nwhm",
"BIMI","NF Energy Saving Corporation","6.14","46499994.46","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/bimi",
"NIO","NIO Inc.","5.39","5530194147.94","n/a","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nio",
"NIU","Niu Technologies","9.06","63420000","7000000","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/niu",
"NNBR","NN, Inc.","7.93","333886361.51","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nnbr",
"NDSN","Nordson Corporation","136.45","7822018218.45","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.28","11490396.16","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nsys",
"NTIC","Northern Technologies International Corporation","27.07","122956731.39","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/ntic",
"NOC","Northrop Grumman Corporation","273.33","46454901669.9","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/noc",
"NVMI","Nova Measuring Instruments Ltd.","25.97","725216119.53","n/a","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/nvmi",
"NVMM","Novume Solutions, Inc.","0.64","12395276.16","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/nvmm",
"NVR","NVR, Inc.","2768","10040142192","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nvr",
"OFLX","Omega Flex, Inc.","76.75","774547338.5","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"OMAD","One Madison Corporation","10.24","422400000","n/a","2018","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/omad",
"OSK","Oshkosh Corporation","76.95","5390091564.3","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/osk",
"OC","Owens Corning Inc","49.26","5397861638.52","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/oc",
"PCAR","PACCAR Inc.","68.42","23727515618.84","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","7.28","1098988450.56","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pacb",
"PH","Parker-Hannifin Corporation","177.52","22964937819.6","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ph",
"PKOH","Park-Ohio Holdings Corp.","33.32","421861921.04","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pkoh",
"PRCP","Perceptron, Inc.","7.75","74543134.75","n/a","1992","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/prcp",
"PKI","PerkinElmer, Inc.","97.41","10800124513.32","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pki",
"PPIH","Perma-Pipe International Holdings, Inc.","8.9","70179828.6","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ppih",
"PGTI","PGT Innovations, Inc.","13.74","798054140.82","n/a","2006","Capital Goods","Building Products","https://www.nasdaq.com/symbol/pgti",
"PII","Polaris Industries Inc.","85.66","5227955463.22","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pii",
"PRPO","Precipio, Inc.","0.1264","6113790.1552","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/prpo",
"PRLB","Proto Labs, Inc.","109.66","2958910490.42","n/a","2012","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/prlb",
"PHM","PulteGroup, Inc.","27.77","7705661227.23","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/phm",
"NX","Quanex Building Products Corporation","16","532680464","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","38.71","5471906747.23","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/pwr",
"QTRX","Quanterix Corporation","24.35","546930268.7","n/a","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"RAVN","Raven Industries, Inc.","38.55","1424830667.4","n/a","n/a","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ravn",
"RTN","Raytheon Company","185.81","52442828590","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtn",
"ROLL","RBC Bearings Incorporated","129.56","3215138934.8","n/a","2005","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/roll",
"REZI","Resideo Technologies, Inc.","19.48","2389926981.2","n/a","2018","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/rezi",
"RETO","ReTo Eco-Solutions, Inc.","1.82","41423200","n/a","2017","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/reto",
"REVG","REV Group, Inc.","10.93","686475821.03","n/a","2017","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/revg",
"RFIL","RF Industries, Ltd.","6.55","61287924.25","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"ROK","Rockwell Automation, Inc.","182.07","21765369889.62","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rok",
"ROP","Roper Technologies, Inc.","348.27","36083482237.14","n/a","1992","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rop",
"RTEC","Rudolph Technologies, Inc.","22.92","708397149.6","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtec",
"SMIT","Schmitt Industries, Inc.","2.29","9147508.05","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"ST","Sensata Technologies Holding plc","47.5","7797549127.5","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/st",
"SENS","Senseonics Holdings, Inc.","2.25","398156370.75","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sens",
"SVT","Servotronics, Inc.","12.02","30927988.88","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/svt",
"SHLO","Shiloh Industries, Inc.","5.56","131821506.24","n/a","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"SIF","SIFCO Industries, Inc.","2.86","16405257.44","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/sif",
"SSD","Simpson Manufacturing Company, Inc.","59.02","2665763127.3","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ssd",
"SNA","Snap-On Incorporated","159.02","8839196191.74","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"SORL","SORL Auto Parts, Inc.","3.3","63706239.3","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sorl",
"SPAR","Spartan Motors, Inc.","8.54","300854302.14","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/spar",
"SPR","Spirit Aerosystems Holdings, Inc.","92.49","9773547323.55","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/spr",
"SMP","Standard Motor Products, Inc.","49.74","1115903320.98","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/smp",
"SWJ","Stanley Black & Decker, Inc.","25.7","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","139.3","21084028567.7","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","99.99","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swp",
"SPLP","Steel Partners Holdings LP","13.85","343323037.95","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/splp",
"SRI","Stoneridge, Inc.","29.14","830167565.9","n/a","1997","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sri",
"STRT","Strattec Security Corporation","30.2","113001937.2","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"RGR","Sturm, Ruger & Company, Inc.","52.53","917068740","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/rgr",
"SNHY","Sun Hydraulics Corporation","48.36","1546469814.24","n/a","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/snhy",
"RUN","Sunrun Inc.","14.22","1619655596.82","n/a","2015","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/run",
"SUP","Superior Industries International, Inc.","5.7","142609650.9","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sup",
"SYPR","Sypris Solutions, Inc.","1.07","22848997.21","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sypr",
"SYX","Systemax Inc.","23.11","864921700.56","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/syx",
"TATT","TAT Technologies Ltd.","6.45","57241789.2","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tatt",
"TTM","Tata Motors Ltd","14.41","9786842769.33","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/ttm",
"TAYD","Taylor Devices, Inc.","12.52","43485415.52","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tayd",
"TMHC","Taylor Morrison Home Corporation","17.51","1924632767.06","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tmhc",
"TGEN","Tecogen Inc.","4","99318984","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tgen",
"TDY","Teledyne Technologies Incorporated","240.78","8721537975.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tdy",
"TNAV","Telenav, Inc.","5.86","266868425.82","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tnav",
"TEN","Tenneco Inc.","22.9","1308188308.3","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ten",
"TER","Teradyne, Inc.","42.02","7276905775.92","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","32.68","2300672000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/tex",
"TSLA","Tesla, Inc. ","285.88","49377618703.56","n/a","2010","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tsla",
"TXT","Textron Inc.","50.86","11893481001.84","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/txt",
"XONE","The ExOne Company","9.06","147960690.12","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/xone",
"TMO","Thermo Fisher Scientific Inc","274.81","109650201575.61","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tmo",
"TKR","Timken Company (The)","45.63","3472902494.1","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tkr",
"TOL","Toll Brothers, Inc.","36.01","5255299400","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tol",
"TTC","Toro Company (The)","69.02","7323738082.5","n/a","n/a","Capital Goods","Tools/Hardware","https://www.nasdaq.com/symbol/ttc",
"TBLT","ToughBuilt Industries, Inc.","1.62","23387904.36","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tblt",
"TBLTU","ToughBuilt Industries, Inc.","5.2","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltu",
"TBLTW","ToughBuilt Industries, Inc.","0.22","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltw",
"TOWR","Tower International, Inc.","22.18","457172762.66","n/a","2010","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/towr",
"TM","Toyota Motor Corp Ltd Ord","120.65","173708271613.75","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tm",
"TRNS","Transcat, Inc.","22.89","165015268.95","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TDG","Transdigm Group Incorporated","461.31","24401986573.05","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/tdg",
"TG","Tredegar Corporation","16.77","556742785.95","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tg",
"TPH","TRI Pointe Group, Inc.","12.71","1807490968.37","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tph",
"TRS","TriMas Corporation","31.65","1441043964.75","n/a","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","40.69","10267869181.31","n/a","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TRN","Trinity Industries, Inc.","22.32","2976259842","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/trn",
"TGI","Triumph Group, Inc.","19.63","978926134.03","n/a","1996","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tgi",
"HEAR","Turtle Beach Corporation","12.53","178884231.75","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/hear",
"USCR","U S Concrete, Inc.","42.84","711970726.32","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/uscr",
"UFPT","UFP Technologies, Inc.","36.15","267837049.05","n/a","1993","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/ufpt",
"UFAB","Unique Fabricating, Inc.","4.45","43517204.15","n/a","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ufab",
"UAMY","United States Antimony Corporation","0.4822","32995581.8562","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/uamy",
"UTX","United Technologies Corporation","131.9","113741629974.3","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/utx",
"OLED","Universal Display Corporation","159.8","7528237925","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/oled",
"UQM","UQM Technologies Inc.","1.66","93328832.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/uqm",
"USG","USG Corporation","43.35","6073312024.5","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/usg",
"UTSI","UTStarcom Holdings Corp","3.6","129216315.6","n/a","2000","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/utsi",
"VMI","Valmont Industries, Inc.","131.36","2883609071.52","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vmi",
"VREX","Varex Imaging Corporation","33.82","1289196214.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VEDL","Vedanta  Limited","10.85","671148450","n/a","2013","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vedl",
"VNE","Veoneer, Inc.","23.86","2084044446.56","n/a","2018","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vne",
"VICR","Vicor Corporation","30.33","1219628352.51","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VSH","Vishay Intertechnology, Inc.","19.31","2555455488.81","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","34.43","464500191.21","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vpg",
"VISL","Vislink Technologies, Inc.","0.37","7050200.15","n/a","2013","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/visl",
"VSTO","Vista Outdoor Inc.","7.84","451514122.08","n/a","2015","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","71.74","2026230729.64","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VSLR","Vivint Solar, Inc.","5.1","612985845.3","n/a","2014","Capital Goods","Building Products","https://www.nasdaq.com/symbol/vslr",
"VCRA","Vocera Communications, Inc.","31.91","982980625.53","n/a","2012","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/vcra",
