"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CTDD","Qwest Corporation","23.88","0","n/a","2017","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctdd",
"CTV","Qwest Corporation","25.22","0","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctv",
"CTY","Qwest Corporation","22.88","0","n/a","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","23.93","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctz",
"RSG","Republic Services, Inc.","79.74","25645621724.28","n/a","1998","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/rsg",
"RGCO","RGC Resources Inc.","26.04","208918112.76","n/a","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/rgco",
"SRE","Sempra Energy","127.24","34886946945.2","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sre",
"SRE^A","Sempra Energy","106.79","0","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sre^a",
"SHEN","Shenandoah Telecommunications Co","43.59","2172127666.89","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/shen",
"SJW","SJW Group","60.79","1728328027.96","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","24.67","15973231119.09","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/skm",
"SKYS","Sky Solar Holdings, Ltd.","0.7368","10565176.3464","14339273","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/skys",
"SJI","South Jersey Industries, Inc.","31.68","2925113336.64","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sji",
"SJIU","South Jersey Industries, Inc.","51.05","0","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sjiu",
"SO","Southern Company (The)","51.64","53424899367.56","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","26.3","0","n/a","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","25.06","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojb",
"SOJC","Southern Company (The)","24.92","0","n/a","2017","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojc",
"SWX","Southwest Gas Holdings, Inc.","81.63","4335225794.46","n/a","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/swx",
"SPKE","Spark Energy, Inc.","9.16","320067547.52","n/a","2014","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","23.4775","87037102.74","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spkep",
"SR","Spire Inc.","81.04","4111992048.08","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sr",
"SPOK","Spok Holdings, Inc.","13.74","265768079.7","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/spok",
"S","Sprint Corporation","5.62","22920140213.68","n/a","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/s",
"SMLP","Summit Midstream Partners, LP","9.83","808146456.82","n/a","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/smlp",
"SUNW","Sunworks, Inc.","0.5648","14770895.288","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/sunw",
"TGE","Tallgrass Energy, LP","25.35","7104125928.9","n/a","2015","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tge",
"TRGP","Targa Resources, Inc.","42.25","9822033893.75","n/a","2010","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/trgp",
"TCP","TC PipeLines, LP","36.97","2706440460.12","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tcp",
"TEO","Telecom Argentina Stet - France Telecom S.A.","14.4","948988800","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/teo",
"VIV","Telefonica Brasil S.A.","12.17","20551403253.92","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/viv",
"TEF","Telefonica SA","8.39","43561984845.54","n/a","1988","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tef",
"TDA","Telephone and Data Systems, Inc.","23.21","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tda",
"TDE","Telephone and Data Systems, Inc.","25.36","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tde",
"TDI","Telephone and Data Systems, Inc.","26.53","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tdi",
"TDJ","Telephone and Data Systems, Inc.","25.36","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tdj",
"TDS","Telephone and Data Systems, Inc.","30.8","3505776120","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tds",
"TU","TELUS Corporation","37.23","22347468110.22","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tu",
"TVC","Tennessee Valley Authority","26.68","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/tvc",
"TVE","Tennessee Valley Authority","25.83","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/tve",
"TERP","TerraForm Power, Inc.","13.79","2884064318.8","n/a","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/terp",
"YORW","The York Water Company","33.69","436143665.1","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/yorw",
"TSU","TIM Participacoes S.A.","15.11","7316360139.45","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tsu",
"TMUS","T-Mobile US, Inc.","69.73","59285942684.72","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tmus",
"TAC","TransAlta Corporation","7.49","2131945862.83","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/tac",
"TRP","TransCanada Corporation","45.78","42263877904.08","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/trp",
"TGS","Transportadora De Gas Sa Ord B","12.62","1970977718","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tgs",
"TKC","Turkcell Iletisim Hizmetleri AS","5.36","4698717064.48","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tkc",
"UGI","UGI Corporation","51.32","8921679212","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","12.01","6521609513.47","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/ugp",
"USM","United States Cellular Corporation","46.11","3979551216","n/a","1988","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","25.35","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","26.25","0","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","26.63","0","n/a","2015","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/uzc",
"UTL","UNITIL Corporation","54.03","805686553.11","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/utl",
"ECOL","US Ecology, Inc.","55.49","1224677784.07","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/ecol",
"USAC","USA Compression Partners, LP","15.65","1508636039.85","n/a","2013","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/usac",
"VEON","VEON Ltd.","2.11","3134249845.37","1485426467","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/veon",
"VZ","Verizon Communications Inc.","58.53","241728900000","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vz",
"DYNC","Vistra Energy Corp.","99.39","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dync",
"VST","Vistra Energy Corp.","26.32","12788740818.56","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/vst",
"VVPR","VivoPower International PLC","1.24","16811146.24","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VOD","Vodafone Group Plc","18.56","8283765514.88","446323573","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VG","Vonage Holdings Corp.","9.99","2396242608.75","n/a","2006","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vg",
"WCN","Waste Connections, Inc.","87.3","23017933373.4","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","104","44166899192","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/wm",
"WEC","WEC Energy Group, Inc.","78.25","24683988948.5","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/wec",
"WSTL","Westell Technologies, Inc.","2.2","33851615.6","n/a","1995","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/wstl",
"WES","Western Midstream Partners, LP","32.09","14534773905.73","n/a","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wes",
"WMB","Williams Companies, Inc. (The)","29.35","35564459935.4","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wmb",
"XEL","Xcel Energy Inc.","55.58","28579867833.44","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/xel",
"ZAYO","Zayo Group Holdings, Inc.","27.99","6574240957.95","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/zayo",
